image,ctc_cer,attn_cer,ctc_cer_int8,attn_cer_int8,ctc_wer,attn_wer,ctc_wer_int8,attn_wer_int8,ctc_time,attn_time,ctc_time_int8,attn_time_int8
all_data/dataset/test/image_37946.jpg,0.022900763358778626,0.015267175572519083,0.022900763358778626,0.015267175572519083,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.855384349822998,0.9576125144958496,1.0443806648254395,0.8574790954589844
all_data/dataset/test/image_85052.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8323824405670166,0.8804564476013184,0.758674144744873,0.9056484699249268
all_data/dataset/test/image_37645.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7831575870513916,0.9073896408081055,0.9186255931854248,0.8662948608398438
all_data/dataset/test/image_51554.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7682640552520752,0.8709321022033691,0.7656741142272949,0.8674075603485107
all_data/dataset/test/image_31597.jpg,0.0,0.013513513513513514,0.0,0.013513513513513514,0.0,0.08333333333333333,0.0,0.08333333333333333,0.7858433723449707,0.8910107612609863,0.7737932205200195,0.9375226497650146
all_data/dataset/test/image_21264.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7563934326171875,0.8509211540222168,0.8203160762786865,0.8967981338500977
all_data/dataset/test/image_77880.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7927517890930176,0.9354877471923828,0.7817356586456299,0.8362352848052979
all_data/dataset/test/image_75684.jpg,0.057971014492753624,0.057971014492753624,0.057971014492753624,0.057971014492753624,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.8103592395782471,0.9287757873535156,0.8414771556854248,0.8115313053131104
all_data/dataset/test/image_60525.jpg,0.009345794392523364,0.0,0.009345794392523364,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.7591311931610107,0.9393231868743896,0.7915360927581787,0.9268264770507812
all_data/dataset/test/image_69529.jpg,0.034482758620689655,0.1810344827586207,0.034482758620689655,0.16810344827586207,0.2,0.2571428571428571,0.2,0.2571428571428571,0.8313839435577393,0.849578857421875,0.8102705478668213,0.9048795700073242
all_data/dataset/test/image_71762.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136279582977295,0.8924202919006348,0.8091473579406738,0.8968033790588379
all_data/dataset/test/image_50309.jpg,0.0,0.025,0.0,0.025,0.0,0.14285714285714285,0.0,0.14285714285714285,0.7570521831512451,0.9852418899536133,0.8283438682556152,0.8877458572387695
all_data/dataset/test/image_80450.jpg,0.06741573033707865,0.0449438202247191,0.06741573033707865,0.0449438202247191,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.804370641708374,0.9675960540771484,0.7661714553833008,0.8608274459838867
all_data/dataset/test/image_47564.jpg,0.05660377358490566,0.03773584905660377,0.05660377358490566,0.03773584905660377,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7787027359008789,0.9051330089569092,0.7339932918548584,0.9820272922515869
all_data/dataset/test/image_32632.jpg,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.5,0.5,0.5,0.5,0.833341121673584,0.9427447319030762,0.7796761989593506,0.8962771892547607
all_data/dataset/test/image_36698.jpg,0.2681818181818182,0.1,0.2772727272727273,0.1,0.9142857142857143,0.17142857142857143,0.8857142857142857,0.17142857142857143,0.7831695079803467,0.9450018405914307,0.792435884475708,0.8666069507598877
all_data/dataset/test/image_37964.jpg,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.25,0.25,0.25,0.25,0.789421796798706,0.9096484184265137,0.8599505424499512,1.0540318489074707
all_data/dataset/test/image_73301.jpg,0.07692307692307693,0.1752136752136752,0.07692307692307693,0.19230769230769232,0.3142857142857143,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.7631800174713135,0.9191586971282959,0.7942543029785156,0.8177371025085449
all_data/dataset/test/image_34746.jpg,0.855072463768116,0.7294685990338164,0.8599033816425121,0.7729468599033816,1.0,1.0,1.0,0.967741935483871,0.7779951095581055,0.9098010063171387,0.849236011505127,0.8446621894836426
all_data/dataset/test/image_62343.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8127486705780029,0.9014880657196045,0.8352444171905518,0.9216766357421875
all_data/dataset/test/image_75663.jpg,0.0392156862745098,0.06862745098039216,0.0392156862745098,0.06862745098039216,0.18181818181818182,0.21212121212121213,0.18181818181818182,0.21212121212121213,0.8036601543426514,0.9085876941680908,0.7508125305175781,0.8511214256286621
all_data/dataset/test/image_97087.jpg,0.0,0.09375,0.0,0.09375,0.0,0.16666666666666666,0.0,0.16666666666666666,0.7932682037353516,0.871859073638916,0.8175384998321533,0.910423994064331
all_data/dataset/test/image_68663.jpg,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.2,0.2,0.2,0.2,0.7765710353851318,0.9078247547149658,0.8171417713165283,0.8338227272033691
all_data/dataset/test/image_29777.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8005249500274658,0.9436945915222168,0.7648031711578369,0.9175598621368408
all_data/dataset/test/image_90843.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7967166900634766,0.9663407802581787,0.7701265811920166,0.8377881050109863
all_data/dataset/test/image_08331.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7977604866027832,0.9396500587463379,0.7602043151855469,0.8513314723968506
all_data/dataset/test/image_81580.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7802579402923584,0.9064264297485352,0.7761600017547607,0.9015030860900879
