image,ctc_cer,attn_cer,easy_cer,ctc_wer,attn_wer,easy_wer,ctc_time,attn_time,easy_time
all_data/dataset/test/image_91235.jpg,0.039603960396039604,0.06435643564356436,0.8415841584158416,0.2571428571428571,0.2571428571428571,1.0,0.3570425510406494,0.8168840408325195,9.785559177398682
all_data/dataset/test/image_25664.jpg,0.0,0.0,0.14285714285714285,0.0,0.0,0.4,0.35736894607543945,0.79685378074646,1.9392991065979004
all_data/dataset/test/image_67410.jpg,0.1095890410958904,0.0,0.726027397260274,0.38461538461538464,0.0,0.8461538461538461,0.2869393825531006,0.727694034576416,2.9303383827209473
all_data/dataset/test/image_90007.jpg,0.038461538461538464,0.019230769230769232,0.17307692307692307,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.28749918937683105,0.72782301902771,1.9113426208496094
all_data/dataset/test/image_98835.jpg,0.5512820512820513,0.5085470085470085,0.8247863247863247,0.9714285714285714,0.7142857142857143,1.0,0.2903165817260742,0.7555880546569824,7.899669647216797
all_data/dataset/test/image_80303.jpg,0.01098901098901099,0.06593406593406594,0.07692307692307693,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.348602294921875,0.8369216918945312,2.952554225921631
all_data/dataset/test/image_12769.jpg,0.03125,0.13839285714285715,0.05357142857142857,0.14285714285714285,0.2,0.2571428571428571,0.41643190383911133,0.8011324405670166,4.415098667144775
all_data/dataset/test/image_27248.jpg,0.03773584905660377,0.03773584905660377,0.0,0.2857142857142857,0.2857142857142857,0.0,0.39142632484436035,0.8617310523986816,2.67987322807312
all_data/dataset/test/image_65011.jpg,0.011111111111111112,0.03888888888888889,0.18888888888888888,0.05714285714285714,0.14285714285714285,0.45714285714285713,0.299593448638916,0.7445468902587891,4.6904261112213135
all_data/dataset/test/image_32262.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.29101109504699707,0.7496519088745117,1.5256662368774414
all_data/dataset/test/image_18458.jpg,0.03614457831325301,0.0,0.060240963855421686,0.18181818181818182,0.0,0.45454545454545453,0.3122978210449219,0.8236429691314697,2.2453157901763916
all_data/dataset/test/image_39088.jpg,0.0,0.0,0.4146341463414634,0.0,0.0,0.4444444444444444,0.2904059886932373,0.77744460105896,2.029609441757202
all_data/dataset/test/image_39179.jpg,0.0,0.037037037037037035,0.037037037037037035,0.0,0.125,0.125,0.2942161560058594,0.7154674530029297,2.09171199798584
all_data/dataset/test/image_11253.jpg,0.0,0.0,0.18627450980392157,0.0,0.0,0.2,0.3534657955169678,0.7869954109191895,3.71516489982605
all_data/dataset/test/image_29734.jpg,0.04455445544554455,0.12871287128712872,0.2079207920792079,0.2571428571428571,0.2571428571428571,0.6857142857142857,0.4177076816558838,0.8266282081604004,8.016954898834229
all_data/dataset/test/image_70524.jpg,0.034482758620689655,0.0,0.034482758620689655,0.3333333333333333,0.0,0.16666666666666666,0.3511800765991211,0.8012828826904297,1.8535072803497314
all_data/dataset/test/image_51602.jpg,0.12698412698412698,0.031746031746031744,0.7936507936507936,0.4838709677419355,0.0967741935483871,0.9354838709677419,0.3512141704559326,0.7728526592254639,3.189337730407715
all_data/dataset/test/image_94435.jpg,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.25,0.25,0.25,0.3240091800689697,0.6766226291656494,2.1163148880004883
all_data/dataset/test/image_50192.jpg,0.0,0.0,0.23170731707317074,0.0,0.0,0.3076923076923077,0.3105125427246094,0.7649326324462891,2.615976333618164
all_data/dataset/test/image_42115.jpg,0.024390243902439025,0.024390243902439025,0.12195121951219512,0.08333333333333333,0.08333333333333333,0.5,0.3832731246948242,0.8381967544555664,2.3173987865448
all_data/dataset/test/image_32208.jpg,0.025,0.04375,0.35625,0.14285714285714285,0.17857142857142858,0.7857142857142857,0.4005138874053955,0.7029893398284912,6.341284513473511
all_data/dataset/test/image_93599.jpg,0.029914529914529916,0.17094017094017094,0.16666666666666666,0.21212121212121213,0.3333333333333333,0.696969696969697,0.30508875846862793,0.7756345272064209,5.353145599365234
all_data/dataset/test/image_87256.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.36318302154541016,0.8027970790863037,2.415052652359009
all_data/dataset/test/image_87483.jpg,0.0,0.0,0.1,0.0,0.0,0.5,0.3100461959838867,0.7773818969726562,1.4194378852844238
all_data/dataset/test/image_46561.jpg,0.2631578947368421,0.25,0.40350877192982454,0.7714285714285715,0.6,0.8571428571428571,0.30208373069763184,0.7496156692504883,6.824846506118774
all_data/dataset/test/image_80417.jpg,0.04072398190045249,0.11312217194570136,0.2398190045248869,0.18181818181818182,0.24242424242424243,0.6060606060606061,0.39467597007751465,0.9004325866699219,4.72487998008728
all_data/dataset/test/image_64225.jpg,0.0,0.0,0.0967741935483871,0.0,0.0,0.16666666666666666,0.3105158805847168,0.8390464782714844,3.449387788772583
all_data/dataset/test/image_98278.jpg,0.9,1.0,1.0,1.0,1.0,1.0,0.3548712730407715,0.8688702583312988,1.2081608772277832
all_data/dataset/test/image_76411.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.36490797996520996,0.8229954242706299,2.477196216583252
all_data/dataset/test/image_12976.jpg,0.16796875,0.26171875,0.27734375,0.5882352941176471,0.4117647058823529,0.8529411764705882,0.3307015895843506,0.7165112495422363,9.261259317398071
all_data/dataset/test/image_18494.jpg,0.1,0.1,0.05,0.5,0.5,0.25,0.36493539810180664,0.7300846576690674,1.8013739585876465
all_data/dataset/test/image_60481.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.3211784362792969,0.7739315032958984,1.4916722774505615
all_data/dataset/test/image_00104.jpg,0.021052631578947368,0.021052631578947368,0.05263157894736842,0.125,0.125,0.1875,0.34701085090637207,0.8366119861602783,2.8456287384033203
all_data/dataset/test/image_52865.jpg,0.0,0.0,0.047619047619047616,0.0,0.0,0.2,0.4202306270599365,0.7930171489715576,2.254469156265259
all_data/dataset/test/image_93247.jpg,0.0,0.0,0.043478260869565216,0.0,0.0,0.16666666666666666,0.34983325004577637,0.799140453338623,1.955430507659912
all_data/dataset/test/image_03751.jpg,0.06666666666666667,0.3244444444444444,0.17333333333333334,0.22857142857142856,0.5142857142857142,0.4857142857142857,0.33118748664855957,0.8358497619628906,4.404113292694092
all_data/dataset/test/image_15571.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.30519866943359375,0.6946508884429932,1.817842960357666
all_data/dataset/test/image_00252.jpg,0.029411764705882353,0.029411764705882353,0.04411764705882353,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.3157482147216797,0.7848780155181885,2.219294548034668
all_data/dataset/test/image_13499.jpg,0.19148936170212766,0.20851063829787234,0.4553191489361702,0.65625,0.4375,0.90625,0.3258936405181885,0.7464332580566406,11.091017007827759
all_data/dataset/test/image_86996.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.427121639251709,0.8380613327026367,1.7066891193389893
all_data/dataset/test/image_20708.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.3035109043121338,0.6417887210845947,1.4672796726226807
all_data/dataset/test/image_41138.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.3004183769226074,0.7699379920959473,1.4440913200378418
all_data/dataset/test/image_39435.jpg,0.032467532467532464,0.03896103896103896,0.06493506493506493,0.09090909090909091,0.13636363636363635,0.2727272727272727,0.28928542137145996,0.6700222492218018,3.7825112342834473
all_data/dataset/test/image_67059.jpg,0.0,0.0,0.8461538461538461,0.0,0.0,1.0,0.34930968284606934,0.8187949657440186,1.5296437740325928
all_data/dataset/test/image_43140.jpg,0.0752212389380531,0.14601769911504425,0.42035398230088494,0.22857142857142856,0.3142857142857143,0.7428571428571429,0.3752565383911133,0.8721091747283936,8.047393560409546
all_data/dataset/test/image_75046.jpg,0.0391304347826087,0.17391304347826086,0.7,0.14285714285714285,0.2571428571428571,1.0,0.30673956871032715,0.7995376586914062,6.7399444580078125
all_data/dataset/test/image_03190.jpg,0.07079646017699115,0.035398230088495575,0.6106194690265486,0.3125,0.25,1.0,0.40674424171447754,0.799694299697876,3.8729665279388428
all_data/dataset/test/image_43816.jpg,0.0962962962962963,0.05185185185185185,0.23703703703703705,0.3157894736842105,0.3157894736842105,0.7368421052631579,0.3331563472747803,0.8722832202911377,3.9698264598846436
all_data/dataset/test/image_29373.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.35433292388916016,0.7339332103729248,1.0760867595672607
